,age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other
129,16,4,4,1,1,0,0,0,1,1,1,1,1,0,3,5,5,2,5,4,8,18,18,18,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
130,15,3,4,2,3,2,0,1,0,0,1,1,1,1,4,2,2,2,2,5,0,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
131,15,1,1,3,1,0,0,1,0,1,0,1,1,1,4,3,3,1,2,4,0,8,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
132,17,2,2,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1,3,5,12,10,13,12,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
133,16,3,4,1,1,0,0,0,0,0,1,1,1,0,3,2,1,1,4,5,16,12,11,11,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
134,15,3,4,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,5,0,9,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
135,15,4,4,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,5,0,11,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
136,17,3,4,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,0,10,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
137,16,3,3,2,1,2,0,1,0,1,0,1,1,1,4,3,2,1,1,5,0,4,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
138,16,1,1,1,2,1,0,0,0,0,1,1,0,1,4,4,4,1,3,5,0,14,12,12,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
139,15,4,4,2,1,0,0,0,0,1,1,1,1,0,4,3,2,1,1,5,0,16,16,15,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
140,15,4,3,2,4,0,1,1,0,0,1,1,1,0,2,2,2,1,1,3,0,7,9,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
141,16,2,2,2,1,2,0,1,0,1,1,1,1,0,2,3,3,2,2,2,8,9,9,9,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
142,15,4,4,1,3,0,0,1,1,1,1,1,1,0,4,2,2,1,1,5,2,9,11,11,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
143,16,1,1,1,1,0,0,0,0,0,1,1,1,0,3,4,4,3,3,1,2,14,14,13,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
144,17,2,1,1,1,3,0,1,0,0,1,1,1,0,5,4,5,1,2,5,0,5,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
145,15,1,1,1,2,0,0,1,1,0,1,1,1,0,4,4,2,1,2,5,0,8,11,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
146,15,3,2,1,2,3,0,1,0,0,1,1,1,0,3,3,2,1,1,3,0,6,7,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
147,15,1,2,1,2,0,0,1,1,0,0,1,1,0,4,3,2,1,1,5,2,10,11,11,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
148,16,4,4,1,1,0,0,1,0,0,1,0,1,1,3,3,2,2,1,5,0,7,6,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
149,15,2,1,4,1,3,0,0,0,0,1,1,1,0,4,5,5,2,5,5,0,8,9,10,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
150,18,1,1,1,1,3,0,0,0,0,1,0,1,1,2,3,5,2,5,4,0,6,5,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
151,16,2,1,1,1,1,0,0,0,1,1,1,0,1,4,4,4,3,5,5,6,12,13,14,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
152,15,3,3,2,3,2,0,1,1,1,1,1,1,1,4,2,1,2,3,3,8,10,10,10,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
153,19,3,2,1,1,3,0,1,0,0,1,0,1,1,4,5,4,1,1,4,0,5,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
154,17,4,4,1,1,0,1,1,0,0,1,1,0,1,4,2,1,1,1,4,0,11,11,12,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
155,15,2,3,1,2,0,1,0,1,1,1,1,0,0,4,4,4,1,1,1,2,11,8,8,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
156,17,1,2,1,1,0,0,0,0,0,1,1,0,0,2,2,2,3,3,5,8,16,12,13,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
157,18,1,1,3,1,3,0,1,0,1,0,1,0,0,5,2,5,1,5,4,6,9,8,10,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
158,16,2,2,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,2,3,2,17,15,15,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
159,16,3,3,1,2,1,0,1,1,0,1,1,1,1,4,5,5,4,4,5,4,10,12,12,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
160,17,2,1,2,1,2,0,0,0,1,1,0,1,1,3,3,2,2,2,5,0,7,6,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
161,15,3,2,2,2,2,1,1,0,0,1,1,1,1,4,4,4,1,4,3,6,5,9,7,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
162,16,1,2,2,1,1,0,0,0,1,1,1,0,0,4,4,4,2,4,5,0,7,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
163,17,1,3,1,1,0,0,0,0,0,1,0,1,0,5,3,3,1,4,2,2,10,10,10,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
164,17,1,1,4,2,3,0,0,0,1,1,0,0,1,5,3,5,1,5,5,0,5,8,7,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
165,16,3,2,2,1,1,0,1,0,1,0,0,0,0,4,5,2,1,1,2,16,12,11,12,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
166,16,2,2,1,2,0,0,0,0,0,1,0,1,0,4,3,5,2,4,4,4,10,10,10,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
167,16,4,2,1,2,0,0,0,1,0,1,1,1,1,4,2,3,1,1,3,0,14,15,16,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
168,16,2,2,1,2,0,0,1,1,0,0,1,1,0,5,1,5,1,1,4,0,6,7,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
169,16,4,4,1,2,0,0,1,1,0,1,1,1,1,4,4,2,1,1,3,0,14,14,14,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
170,16,3,4,3,1,2,0,1,0,1,0,1,1,0,3,4,5,2,4,2,0,6,5,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
171,16,1,0,2,2,0,0,1,1,1,1,1,1,1,4,3,2,1,1,3,2,13,15,16,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
172,17,4,4,1,2,0,0,1,1,1,1,1,1,0,4,4,4,1,3,5,0,13,11,10,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
173,16,1,3,1,2,3,0,0,0,1,0,1,1,1,4,3,5,1,1,3,0,8,7,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
174,16,3,3,2,2,0,0,1,1,1,1,1,1,0,4,4,5,1,1,4,4,10,11,9,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
175,17,4,3,2,2,0,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,10,9,9,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
176,16,2,2,2,2,0,0,0,1,1,0,1,1,0,3,4,4,1,4,5,2,13,13,11,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
177,17,3,3,1,2,0,0,0,0,1,0,1,1,0,4,3,4,1,4,4,4,6,5,6,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
178,16,4,2,1,1,0,0,1,0,1,1,1,1,1,4,3,3,3,4,3,10,10,8,9,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
179,17,4,3,1,2,0,0,1,0,1,1,1,1,1,5,2,3,1,1,2,4,10,10,11,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
180,16,4,3,1,2,0,0,1,1,1,1,1,1,0,3,4,3,2,3,3,10,9,8,8,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
181,16,3,3,1,2,0,0,0,1,1,1,1,1,1,4,2,3,1,2,3,2,12,13,12,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
182,17,2,4,1,2,0,0,1,0,1,1,1,0,0,5,4,2,2,3,5,0,16,17,17,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
183,17,3,3,1,2,0,0,1,0,1,1,1,1,1,5,3,3,2,3,1,56,9,9,8,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
184,16,3,2,1,2,0,0,1,1,0,1,1,1,0,1,2,2,1,2,1,14,12,13,12,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
185,17,3,3,1,2,0,0,1,0,1,1,1,1,1,4,3,4,2,3,4,12,12,12,11,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
186,16,1,2,1,1,0,0,1,1,1,1,1,1,1,3,3,3,1,2,3,2,11,12,11,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
187,16,2,1,1,2,0,0,0,1,1,1,1,1,1,4,2,3,1,2,5,0,15,15,15,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
188,17,3,3,1,2,0,0,1,0,0,0,1,1,1,3,3,3,1,3,3,6,8,7,9,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
189,17,1,2,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,5,3,4,8,9,10,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
190,16,2,3,1,2,0,0,0,0,0,1,1,1,0,4,3,3,1,1,2,10,11,12,13,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
191,17,1,1,1,2,0,0,0,0,1,1,1,1,0,5,3,3,1,1,3,0,8,8,9,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
192,17,1,2,2,2,0,0,0,1,1,0,1,1,0,4,4,4,4,5,5,12,7,8,8,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
193,16,3,3,1,1,0,0,1,0,1,1,1,1,0,4,3,2,3,4,5,8,8,9,10,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
194,16,2,3,2,1,0,0,0,0,0,1,1,1,0,5,3,3,1,1,3,0,13,14,14,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
195,17,2,4,1,2,0,0,0,0,1,1,1,1,1,4,3,2,1,1,5,0,14,15,15,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
196,17,4,4,1,1,0,0,0,0,0,1,1,1,0,5,2,3,1,2,5,4,17,15,16,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
197,16,3,3,3,1,0,0,1,1,1,1,1,1,0,3,3,4,3,5,3,8,9,9,10,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
198,17,4,4,2,1,1,0,1,0,0,1,1,1,0,4,2,4,2,3,2,24,18,18,18,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
199,16,4,4,1,2,0,0,1,1,0,1,1,1,0,4,5,2,1,2,3,0,9,9,10,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
200,16,4,3,1,2,0,0,1,0,1,1,1,1,0,4,3,5,1,5,2,2,16,16,16,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
201,16,2,3,1,2,0,1,1,1,1,1,1,0,0,4,4,3,1,3,4,6,8,10,10,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
202,17,1,1,1,2,0,0,1,1,0,0,1,0,0,4,4,4,1,3,1,4,9,9,10,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
203,17,2,2,1,1,0,0,1,0,0,1,1,1,0,5,3,2,1,2,3,18,7,6,6,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
204,16,2,2,2,4,0,0,1,1,1,0,1,1,0,5,3,5,1,1,5,6,10,10,11,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
205,17,3,4,1,3,1,0,1,1,0,1,1,1,1,4,4,3,3,4,5,28,10,9,9,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
206,16,3,1,1,2,3,0,1,1,0,1,1,1,0,2,3,3,2,2,4,5,7,7,7,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
207,16,4,3,1,2,0,0,0,1,1,1,1,1,1,1,3,2,1,1,1,10,11,12,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
208,16,1,1,2,1,0,0,1,1,0,1,1,0,0,4,3,2,1,4,5,6,9,9,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
209,17,4,3,2,3,0,0,1,1,1,1,1,1,1,4,4,2,1,1,4,6,7,7,7,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
210,19,3,3,1,4,0,0,1,1,1,1,1,1,0,4,3,3,1,2,3,10,8,8,8,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
211,17,4,4,1,2,0,0,1,1,0,1,1,1,1,5,3,5,4,5,3,13,12,12,13,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
212,16,2,2,1,2,0,1,1,1,0,1,1,1,0,3,3,4,1,1,4,0,12,13,14,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
213,18,2,2,1,2,1,0,1,1,1,1,1,1,0,4,4,4,2,4,5,15,6,7,8,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
214,17,4,4,1,1,0,0,1,1,0,1,1,0,0,5,2,1,1,2,3,12,8,10,10,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
215,17,3,2,2,2,0,0,0,1,0,1,1,1,0,4,4,4,1,3,1,2,14,15,15,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
216,17,4,3,1,2,2,0,0,1,0,1,1,1,1,3,4,5,2,4,1,22,6,6,4,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
217,18,3,3,1,2,1,0,1,1,0,1,1,1,0,3,2,4,2,4,4,13,6,6,8,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
218,17,2,3,2,1,0,0,1,1,0,1,1,0,0,3,3,3,1,4,3,3,7,7,8,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
219,17,2,2,1,3,0,0,1,1,1,1,1,1,0,4,3,3,1,1,4,4,9,10,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
220,17,2,1,2,2,0,0,1,0,1,1,1,1,0,4,2,5,1,2,5,2,6,6,6,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
221,17,1,1,1,3,1,0,1,0,1,1,1,0,1,4,3,4,1,1,5,0,6,5,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
222,16,2,3,1,2,0,1,0,0,0,1,1,1,0,2,3,1,1,1,3,2,16,16,17,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
223,18,2,2,2,2,0,0,1,1,0,1,1,1,0,3,3,3,5,5,4,0,12,13,13,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
224,16,4,4,1,3,0,0,1,0,1,0,1,1,0,5,3,2,1,1,5,0,13,13,14,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
225,18,3,1,1,2,1,0,0,0,1,1,1,1,1,5,3,3,1,1,4,16,9,8,7,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
226,17,3,2,1,2,0,0,0,0,1,0,1,1,0,5,3,4,1,3,3,10,16,15,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
227,17,2,3,1,2,0,0,1,1,0,0,1,1,0,5,3,3,1,3,3,2,12,11,12,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
228,18,2,1,4,2,0,1,1,1,1,1,1,1,1,4,3,2,4,5,3,14,10,8,9,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
229,17,2,1,2,3,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,10,12,10,12,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
230,17,4,3,1,2,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,14,13,13,14,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
231,17,2,2,2,2,0,0,1,1,1,1,1,1,0,4,5,2,1,1,1,4,11,11,11,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
232,17,4,4,1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,2,14,11,9,9,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
233,16,4,4,1,2,0,0,1,1,1,1,1,1,0,4,2,4,2,4,1,2,14,13,13,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
234,16,1,1,2,2,0,0,1,1,0,1,1,1,0,3,4,2,1,1,5,18,9,7,6,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
235,16,3,2,2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,2,10,11,9,10,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
236,17,2,2,1,2,0,0,0,1,1,0,1,1,1,4,4,2,5,5,4,4,14,13,13,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
237,16,2,1,1,1,0,0,0,0,0,1,1,1,1,4,5,2,1,1,5,20,13,12,12,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
238,17,2,1,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,1,3,2,13,11,11,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
239,18,2,2,1,2,1,0,0,0,0,1,0,1,0,5,5,4,3,5,2,0,7,7,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
240,17,4,3,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,14,12,12,12,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
241,17,4,4,2,2,0,0,1,1,0,1,1,1,0,3,3,3,2,3,4,2,10,11,12,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
242,16,4,3,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,0,6,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
243,16,4,4,1,1,0,0,0,0,1,1,1,1,0,5,3,2,1,2,5,0,13,12,12,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
244,18,2,1,2,3,0,0,1,1,0,0,1,1,1,4,4,4,1,1,3,0,7,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
245,16,2,1,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,6,18,18,18,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
246,17,2,3,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,4,12,12,13,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
247,22,3,1,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,16,6,8,8,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
248,18,3,3,1,2,1,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,3,5,5,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
249,16,0,2,1,1,0,0,0,1,0,0,1,1,0,4,3,2,2,4,5,0,13,15,15,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
250,18,3,2,2,1,1,0,0,0,0,1,0,1,0,4,4,5,2,4,5,0,6,8,8,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
251,16,3,3,3,2,0,1,1,0,0,0,1,1,0,5,3,3,1,3,2,6,7,10,10,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
252,18,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,6,9,8,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
253,16,2,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,0,8,9,8,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
254,17,2,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,8,12,12,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
255,17,1,1,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,2,7,9,8,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
256,17,4,2,1,4,0,0,1,1,1,1,1,1,0,4,2,3,1,1,4,6,14,12,13,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
257,19,4,3,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,12,11,11,11,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
258,18,2,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,8,15,14,14,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
259,17,2,2,1,4,0,0,0,1,1,1,1,1,1,3,4,1,1,1,2,0,10,9,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
260,18,4,3,1,2,0,0,1,1,0,1,1,1,1,3,1,2,1,3,2,21,17,18,18,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
